Ensembl Gene ID	UCSC ID
ENSMUSG00000050022	uc009aif.1
ENSMUSG00000050022	
ENSMUSG00000101291	
ENSMUSG00000050022	uc009aig.1
ENSMUSG00000050022	
ENSMUSG00000050022	
ENSMUSG00000097734	uc009pzg.1
ENSMUSG00000050022	
ENSMUSG00000060380	uc009pdt.1
ENSMUSG00000060380	
ENSMUSG00000100849	
ENSMUSG00000100849	
ENSMUSG00000057497	uc009crl.1
ENSMUSG00000074991	uc007zpf.1
ENSMUSG00000036622	uc008vnn.2
ENSMUSG00000097672	
ENSMUSG00000102704	
ENSMUSG00000036622	uc008vno.2
ENSMUSG00000083458	
ENSMUSG00000048400	uc009myp.1
ENSMUSG00000003948	uc007kwp.1
ENSMUSG00000048400	uc009myo.1
ENSMUSG00000042244	uc008qdi.2
ENSMUSG00000097036	uc029xbt.1
ENSMUSG00000031985	uc009nxu.2
ENSMUSG00000003948	uc011ycq.1
ENSMUSG00000058655	uc007xuk.2
ENSMUSG00000003948	uc007kwp.1
ENSMUSG00000031985	
ENSMUSG00000003948	uc007kwn.1
ENSMUSG00000031985	
ENSMUSG00000003948	
ENSMUSG00000031985	
ENSMUSG00000051176	uc009lod.2
ENSMUSG00000031985	
ENSMUSG00000098659	
ENSMUSG00000098659	uc029ujk.1
ENSMUSG00000098659	
ENSMUSG00000091040	
ENSMUSG00000036622	
ENSMUSG00000103578	uc011xed.1
ENSMUSG00000036622	
ENSMUSG00000036622	
ENSMUSG00000031985	uc009nxv.2
ENSMUSG00000025510	uc012fxg.1
ENSMUSG00000036622	
ENSMUSG00000025510	uc012fxh.1
ENSMUSG00000036622	
ENSMUSG00000025510	uc009kll.2
ENSMUSG00000036622	
ENSMUSG00000085858	
ENSMUSG00000029090	uc008xjz.2
ENSMUSG00000097623	uc009qnj.2
ENSMUSG00000097623	uc029xeo.1
ENSMUSG00000024983	uc008hxx.1
ENSMUSG00000097720	
ENSMUSG00000095962	uc012fdn.1
ENSMUSG00000070471	uc008phy.1
ENSMUSG00000033220	uc007wpp.1
ENSMUSG00000059319	uc009ifd.1
ENSMUSG00000059319	uc009ifd.1
ENSMUSG00000061313	uc009lgv.2
ENSMUSG00000097021	
ENSMUSG00000097021	uc029xeu.1
ENSMUSG00000073554	
ENSMUSG00000086429	uc009dem.2
ENSMUSG00000086429	uc009den.2
ENSMUSG00000086429	uc009deo.2
ENSMUSG00000086429	
ENSMUSG00000002550	uc008jes.2
ENSMUSG00000097574	
ENSMUSG00000002550	
ENSMUSG00000002550	uc008jes.2
ENSMUSG00000002550	
ENSMUSG00000002550	
ENSMUSG00000032303	uc009prx.1
ENSMUSG00000096976	
ENSMUSG00000031556	uc009lfn.2
ENSMUSG00000074252	
ENSMUSG00000073374	
ENSMUSG00000073374	uc008dkw.2
ENSMUSG00000097258	
ENSMUSG00000022705	uc007zgi.1
ENSMUSG00000050742	uc007yot.1
ENSMUSG00000095799	
ENSMUSG00000041560	uc009fgr.2
ENSMUSG00000058454	uc009kqc.1
ENSMUSG00000054087	uc009rse.1
ENSMUSG00000058454	
ENSMUSG00000058454	uc009kqc.1
ENSMUSG00000058454	uc009kqc.1
ENSMUSG00000058454	
ENSMUSG00000097524	
ENSMUSG00000058454	
ENSMUSG00000058454	
ENSMUSG00000058454	
ENSMUSG00000058454	uc009kqc.1
ENSMUSG00000027788	uc008pmo.2
ENSMUSG00000058050	
ENSMUSG00000058454	uc009kqc.1
ENSMUSG00000054087	uc009rsg.2
ENSMUSG00000054087	uc009rsh.2
ENSMUSG00000097240	
ENSMUSG00000099938	uc029qrn.1
ENSMUSG00000061436	uc009bky.2
ENSMUSG00000081877	
ENSMUSG00000061436	uc009bkz.2
ENSMUSG00000097402	uc009rzn.1
ENSMUSG00000024059	uc008dna.2
ENSMUSG00000061436	uc009bkx.2
ENSMUSG00000101970	
ENSMUSG00000061436	
ENSMUSG00000101970	
ENSMUSG00000084126	
ENSMUSG00000061436	
ENSMUSG00000101970	
ENSMUSG00000021612	uc007rds.2
ENSMUSG00000074385	
ENSMUSG00000061436	
ENSMUSG00000101970	
ENSMUSG00000021612	uc007rdu.2
ENSMUSG00000101970	
ENSMUSG00000021612	uc007rdx.2
ENSMUSG00000101970	
ENSMUSG00000061436	uc009bkw.2
ENSMUSG00000101970	
ENSMUSG00000034729	uc008cuz.2
ENSMUSG00000097504	
ENSMUSG00000034729	uc008cuy.2
ENSMUSG00000079230	
ENSMUSG00000021947	uc007ucz.1
ENSMUSG00000043398	uc007nvc.1
ENSMUSG00000050822	uc009aiz.1
ENSMUSG00000097744	uc029qna.1
ENSMUSG00000075387	uc008jlq.1
ENSMUSG00000034729	
ENSMUSG00000034729	
ENSMUSG00000055968	
ENSMUSG00000034729	
ENSMUSG00000057349	uc009oxv.1
ENSMUSG00000034729	uc008cva.1
ENSMUSG00000097223	
ENSMUSG00000034729	
ENSMUSG00000034729	
ENSMUSG00000044724	uc008fyx.1
ENSMUSG00000034729	
ENSMUSG00000034729	
ENSMUSG00000083405	
ENSMUSG00000034729	uc012auv.1
ENSMUSG00000034402	uc007nwz.2
ENSMUSG00000097572	
ENSMUSG00000056155	uc009mme.1
ENSMUSG00000029649	uc009aok.1
ENSMUSG00000035804	uc008hwd.1
ENSMUSG00000103347	
ENSMUSG00000026510	uc007dyc.1
ENSMUSG00000026510	
ENSMUSG00000073985	
ENSMUSG00000091306	
ENSMUSG00000026510	
ENSMUSG00000029321	uc008yjp.1
ENSMUSG00000059835	
ENSMUSG00000102792	
ENSMUSG00000082595	
ENSMUSG00000046605	uc007mwb.2
ENSMUSG00000020029	uc007gwp.2
ENSMUSG00000046605	uc007mwc.2
ENSMUSG00000046605	uc007mwb.2
ENSMUSG00000020514	uc007jap.3
ENSMUSG00000020514	
ENSMUSG00000035161	uc007ugp.2
ENSMUSG00000020514	
ENSMUSG00000064138	uc011zcc.1
ENSMUSG00000099879	
ENSMUSG00000064138	uc007rgz.2
ENSMUSG00000064138	uc007rha.2
ENSMUSG00000033187	uc012agh.1
ENSMUSG00000006333	uc009ewa.1
ENSMUSG00000103859	
ENSMUSG00000031022	uc009jdz.1
ENSMUSG00000006333	uc009evz.1
ENSMUSG00000006333	
ENSMUSG00000031022	uc009jea.1
ENSMUSG00000006333	
ENSMUSG00000031022	
ENSMUSG00000006333	
ENSMUSG00000006333	uc009ewa.1
ENSMUSG00000006333	uc009ewa.1
ENSMUSG00000097736	uc012hcw.1
ENSMUSG00000006333	uc009evz.1
ENSMUSG00000042529	uc007jgy.3
ENSMUSG00000045441	uc009cdk.1
ENSMUSG00000097736	uc009sfa.2
ENSMUSG00000048062	uc012alh.1
ENSMUSG00000006333	uc009evz.1
ENSMUSG00000042529	uc007jgz.3
ENSMUSG00000023883	uc029tag.1
ENSMUSG00000006333	
ENSMUSG00000097736	uc009sfb.2
ENSMUSG00000042529	uc007jgz.3
ENSMUSG00000023883	
ENSMUSG00000023883	
ENSMUSG00000023883	uc029tag.1
ENSMUSG00000023883	
ENSMUSG00000094770	
ENSMUSG00000086586	
ENSMUSG00000017428	
ENSMUSG00000089771	
ENSMUSG00000022523	uc007yvr.2
ENSMUSG00000097322	uc009sff.1
ENSMUSG00000097322	
ENSMUSG00000095385	uc029wyk.1
ENSMUSG00000086249	
ENSMUSG00000086804	
ENSMUSG00000086804	
ENSMUSG00000086804	uc009bgj.1
ENSMUSG00000100346	
ENSMUSG00000100299	
ENSMUSG00000097662	uc007vci.1
ENSMUSG00000091698	
ENSMUSG00000091698	
ENSMUSG00000061184	uc008xxn.1
ENSMUSG00000093469	
ENSMUSG00000025200	uc008hpj.1
ENSMUSG00000097058	uc007vgs.1
ENSMUSG00000083670	
ENSMUSG00000049404	uc008plo.2
ENSMUSG00000018740	uc007jop.1
ENSMUSG00000096971	uc007vgt.2
ENSMUSG00000018740	
ENSMUSG00000018740	uc007joq.1
ENSMUSG00000032220	uc009qnx.1
ENSMUSG00000024824	uc008fzh.1
ENSMUSG00000034687	uc008yfk.1
ENSMUSG00000099780	
ENSMUSG00000099780	
ENSMUSG00000043024	
ENSMUSG00000097452	uc007vit.1
ENSMUSG00000097452	uc007viu.1
ENSMUSG00000035164	uc009plv.2
ENSMUSG00000096956	uc007vkn.2
ENSMUSG00000095903	uc009oyn.2
ENSMUSG00000020657	uc007mxj.2
ENSMUSG00000021696	uc007rva.2
ENSMUSG00000020657	uc007mxj.2
ENSMUSG00000037458	uc007vnt.1
ENSMUSG00000097259	uc007vnc.1
ENSMUSG00000055897	uc008odx.2
ENSMUSG00000037458	uc007vns.1
ENSMUSG00000032232	uc009qpc.1
ENSMUSG00000032232	uc012gwn.1
ENSMUSG00000032232	
ENSMUSG00000037458	uc007vnt.1
ENSMUSG00000055897	uc008odw.2
ENSMUSG00000032232	uc009qpc.1
ENSMUSG00000037458	
ENSMUSG00000055897	uc008odz.2
ENSMUSG00000032232	
ENSMUSG00000037458	uc007vnt.1
ENSMUSG00000055897	uc008oec.2
ENSMUSG00000032232	
ENSMUSG00000048665	
ENSMUSG00000032232	uc009qpc.1
ENSMUSG00000055897	
ENSMUSG00000097376	
ENSMUSG00000037458	
ENSMUSG00000037458	
ENSMUSG00000055897	
ENSMUSG00000037458	
ENSMUSG00000055897	uc008oec.2
ENSMUSG00000095276	uc012fkd.1
ENSMUSG00000055897	
ENSMUSG00000036644	uc007irq.1
ENSMUSG00000030264	uc009del.1
ENSMUSG00000030264	uc009dek.1
ENSMUSG00000055897	
ENSMUSG00000036644	uc007irr.1
ENSMUSG00000055897	
ENSMUSG00000055897	
ENSMUSG00000030264	
ENSMUSG00000036644	
ENSMUSG00000030264	
ENSMUSG00000036644	
ENSMUSG00000030264	
ENSMUSG00000055897	
ENSMUSG00000097645	
ENSMUSG00000030264	
ENSMUSG00000036644	
ENSMUSG00000030264	
ENSMUSG00000094215	
ENSMUSG00000030264	
ENSMUSG00000036644	
ENSMUSG00000036644	
ENSMUSG00000036644	
ENSMUSG00000046862	uc008vqd.1
ENSMUSG00000002908	uc009mbw.2
ENSMUSG00000046862	
ENSMUSG00000002908	uc009mbv.2
ENSMUSG00000046862	uc008vqe.1
ENSMUSG00000083812	
ENSMUSG00000097875	
ENSMUSG00000046862	uc008vqd.1
ENSMUSG00000063897	
ENSMUSG00000046862	
ENSMUSG00000097232	uc007vow.1
ENSMUSG00000017428	uc007kme.1
ENSMUSG00000046258	uc009lsm.2
ENSMUSG00000066516	uc009goh.1
ENSMUSG00000017428	uc007kmf.1
ENSMUSG00000028127	uc008reg.1
ENSMUSG00000097805	uc007vpf.1
ENSMUSG00000017428	
ENSMUSG00000017428	
ENSMUSG00000032198	uc033jjl.1
ENSMUSG00000017428	
ENSMUSG00000100256	
ENSMUSG00000100256	
ENSMUSG00000017428	
ENSMUSG00000017428	
ENSMUSG00000046330	uc007bkv.2
ENSMUSG00000017428	
ENSMUSG00000094958	uc029uyo.1
ENSMUSG00000017428	
ENSMUSG00000017428	
ENSMUSG00000017428	uc007kme.1
ENSMUSG00000097102	uc007vqk.2
ENSMUSG00000017428	
ENSMUSG00000017428	
ENSMUSG00000017428	
ENSMUSG00000082766	
ENSMUSG00000052920	uc008hep.2
ENSMUSG00000052920	uc008heo.2
ENSMUSG00000052920	
ENSMUSG00000052920	
ENSMUSG00000097286	
ENSMUSG00000052920	
ENSMUSG00000085722	
ENSMUSG00000052920	uc008heq.1
ENSMUSG00000052920	
ENSMUSG00000022092	uc007unp.1
ENSMUSG00000103601	
ENSMUSG00000024566	uc008fth.2
ENSMUSG00000102612	
ENSMUSG00000097267	uc007wnj.1
ENSMUSG00000103504	
ENSMUSG00000030111	uc009doq.1
ENSMUSG00000093884	uc008bye.1
ENSMUSG00000097057	uc007won.1
ENSMUSG00000025468	uc009kgr.1
ENSMUSG00000025468	uc012fwg.1
ENSMUSG00000056411	
ENSMUSG00000056411	
ENSMUSG00000076755	uc007pox.1
ENSMUSG00000097085	
ENSMUSG00000079058	uc009loi.2
ENSMUSG00000045498	uc008epo.1
ENSMUSG00000101465	
ENSMUSG00000022180	uc007txa.1
ENSMUSG00000101465	
ENSMUSG00000020638	uc007nfj.1
ENSMUSG00000055961	
ENSMUSG00000076530	
ENSMUSG00000086244	uc029xmq.1
ENSMUSG00000097128	
ENSMUSG00000079311	
ENSMUSG00000101467	
ENSMUSG00000051246	uc008xde.1
ENSMUSG00000030827	uc009gwe.1
ENSMUSG00000097613	uc007wxg.1
ENSMUSG00000000600	uc008whv.2
ENSMUSG00000033594	uc009nup.1
ENSMUSG00000097301	uc007wzr.1
ENSMUSG00000090643	
ENSMUSG00000033594	uc009nuq.1
ENSMUSG00000090643	
ENSMUSG00000000600	uc008wht.2
ENSMUSG00000022111	uc007uvw.1
ENSMUSG00000025019	uc008hly.1
ENSMUSG00000097209	uc007xdh.1
ENSMUSG00000025019	uc008hmb.1
ENSMUSG00000008845	uc009dqo.2
ENSMUSG00000008845	uc009dqn.2
ENSMUSG00000022463	uc007wyi.1
ENSMUSG00000053338	uc009euz.1
ENSMUSG00000053603	
ENSMUSG00000097578	
ENSMUSG00000048483	uc007oie.1
ENSMUSG00000097068	uc007xin.1
ENSMUSG00000028148	uc008qfv.2
ENSMUSG00000045824	uc009isv.1
ENSMUSG00000023345	uc009rjk.2
ENSMUSG00000040632	uc033gqy.1
ENSMUSG00000023345	uc009rjl.2
ENSMUSG00000040632	uc007tyu.3
ENSMUSG00000040632	uc007tyv.3
ENSMUSG00000023345	
ENSMUSG00000023345	
ENSMUSG00000023345	
ENSMUSG00000096714	uc009jab.1
ENSMUSG00000034602	uc033fsw.1
ENSMUSG00000034602	uc011xpe.1
ENSMUSG00000026767	uc008ijn.1
ENSMUSG00000034602	uc011xpe.1
ENSMUSG00000034602	uc007hgk.2
ENSMUSG00000020260	uc007fvj.1
ENSMUSG00000026767	uc008ijn.1
ENSMUSG00000026767	
ENSMUSG00000050846	uc007whu.1
ENSMUSG00000026767	
ENSMUSG00000061305	uc008jlr.1
ENSMUSG00000017778	
ENSMUSG00000017778	uc007riy.1
ENSMUSG00000046613	uc007yqb.1
ENSMUSG00000017778	
ENSMUSG00000046613	
ENSMUSG00000017778	
ENSMUSG00000097619	uc007xka.1
ENSMUSG00000046613	
ENSMUSG00000004880	uc007dxo.2
ENSMUSG00000097619	
ENSMUSG00000097619	uc007xkb.1
ENSMUSG00000046613	
ENSMUSG00000021468	uc007qnk.2
ENSMUSG00000046613	
ENSMUSG00000084331	
ENSMUSG00000046613	
ENSMUSG00000004880	
ENSMUSG00000046613	uc007yqb.1
ENSMUSG00000010277	
ENSMUSG00000004880	
ENSMUSG00000038612	uc029unp.1
ENSMUSG00000038612	uc029unp.1
ENSMUSG00000004880	
ENSMUSG00000004880	
ENSMUSG00000097414	uc007xnz.1
ENSMUSG00000055401	uc008vue.2
ENSMUSG00000004880	
ENSMUSG00000003345	uc007gea.2
ENSMUSG00000055401	uc008vud.2
ENSMUSG00000086953	uc008tgd.1
ENSMUSG00000046613	uc012acu.1
ENSMUSG00000094874	
ENSMUSG00000003345	uc007geb.2
ENSMUSG00000055401	uc008vuf.1
ENSMUSG00000046613	
ENSMUSG00000004880	
ENSMUSG00000046613	uc012acu.1
ENSMUSG00000055401	uc012dpl.1
ENSMUSG00000026767	uc008ijn.1
ENSMUSG00000004880	
ENSMUSG00000055401	uc008vuf.1
ENSMUSG00000055401	uc012dpl.1
ENSMUSG00000055401	uc012dpk.1
ENSMUSG00000055401	uc008vud.2
ENSMUSG00000055401	uc008vue.2
ENSMUSG00000026767	
ENSMUSG00000055401	uc012dpk.1
ENSMUSG00000026767	
ENSMUSG00000032067	uc009pjp.1
ENSMUSG00000055401	
ENSMUSG00000026767	
ENSMUSG00000097587	uc007xol.1
ENSMUSG00000055401	uc012dpl.1
ENSMUSG00000026767	
ENSMUSG00000081729	
ENSMUSG00000026767	uc008ijn.1
ENSMUSG00000094072	
ENSMUSG00000074248	uc008red.1
ENSMUSG00000026767	
ENSMUSG00000026767	
ENSMUSG00000085142	
ENSMUSG00000026767	
ENSMUSG00000097827	
ENSMUSG00000076762	
ENSMUSG00000063011	uc008bbo.1
ENSMUSG00000010277	uc007kir.2
ENSMUSG00000026767	
ENSMUSG00000010277	
ENSMUSG00000039154	uc008dam.2
ENSMUSG00000010277	
ENSMUSG00000026767	uc008ijr.1
ENSMUSG00000057924	
ENSMUSG00000089651	
ENSMUSG00000010277	
ENSMUSG00000026767	
ENSMUSG00000026767	
ENSMUSG00000010277	
ENSMUSG00000026767	uc008ijs.1
ENSMUSG00000026767	
ENSMUSG00000010277	
ENSMUSG00000063870	uc009dtk.1
ENSMUSG00000097093	uc007xrs.1
ENSMUSG00000026767	
ENSMUSG00000010277	
ENSMUSG00000101146	uc009vhe.1
ENSMUSG00000063870	uc009dtk.1
ENSMUSG00000090001	
ENSMUSG00000047501	uc008zxd.3
ENSMUSG00000039194	uc009hye.2
ENSMUSG00000039194	uc009hyf.2
ENSMUSG00000063870	uc009dtk.1
ENSMUSG00000082958	
ENSMUSG00000063870	
ENSMUSG00000096847	uc008cqu.2
ENSMUSG00000063870	
ENSMUSG00000063870	
ENSMUSG00000029199	uc008xnq.1
ENSMUSG00000097915	uc007xss.2
ENSMUSG00000063870	
ENSMUSG00000069299	uc007psf.1
ENSMUSG00000021279	uc007pct.2
ENSMUSG00000044626	uc007yrv.1
ENSMUSG00000029199	
ENSMUSG00000103028	
ENSMUSG00000063870	
ENSMUSG00000002240	uc008xzb.1
ENSMUSG00000081892	
ENSMUSG00000002240	uc008xza.1
ENSMUSG00000029199	uc008xnr.1
ENSMUSG00000044626	uc007yru.1
ENSMUSG00000096505	
ENSMUSG00000029199	
ENSMUSG00000095643	
ENSMUSG00000029199	
ENSMUSG00000097050	
ENSMUSG00000028042	uc008pzb.1
ENSMUSG00000085666	
ENSMUSG00000028042	uc008pza.1
ENSMUSG00000058078	uc008gwg.1
ENSMUSG00000028042	uc008pzc.1
ENSMUSG00000028042	uc008pzd.1
ENSMUSG00000097234	
ENSMUSG00000084151	
ENSMUSG00000071151	
ENSMUSG00000101550	
ENSMUSG00000028042	
ENSMUSG00000102249	
ENSMUSG00000094491	
ENSMUSG00000048920	uc009fic.1
ENSMUSG00000028042	
ENSMUSG00000028042	
ENSMUSG00000037405	uc009ojx.1
ENSMUSG00000091114	
ENSMUSG00000028042	
ENSMUSG00000018865	uc007xbs.1
ENSMUSG00000097003	uc029svj.1
ENSMUSG00000060630	uc007kaz.2
ENSMUSG00000096617	
ENSMUSG00000028042	
ENSMUSG00000019913	uc007fal.1
ENSMUSG00000060630	
ENSMUSG00000060630	
ENSMUSG00000091970	
ENSMUSG00000102029	
ENSMUSG00000069114	uc008ooy.2
ENSMUSG00000094493	uc009jac.1
ENSMUSG00000099806	
ENSMUSG00000080960	
ENSMUSG00000057649	uc007rej.1
ENSMUSG00000097616	uc009ayv.2
ENSMUSG00000046718	uc009mdr.1
ENSMUSG00000097616	uc009ayu.2
ENSMUSG00000082799	
ENSMUSG00000086550	uc029swf.1
ENSMUSG00000059455	uc008etm.2
ENSMUSG00000059654	uc009cka.1
ENSMUSG00000041644	uc008lmx.2
ENSMUSG00000091587	
ENSMUSG00000097815	
ENSMUSG00000041644	uc008lmw.2
ENSMUSG00000030792	uc009guc.2
ENSMUSG00000047166	
ENSMUSG00000003352	uc007xnb.2
ENSMUSG00000003352	uc007xnc.2
ENSMUSG00000041644	
ENSMUSG00000097364	
ENSMUSG00000041644	
ENSMUSG00000041644	
ENSMUSG00000040576	uc008zwx.2
ENSMUSG00000035435	uc008avk.1
ENSMUSG00000035435	uc008avk.1
ENSMUSG00000097137	
ENSMUSG00000032530	uc009sdi.1
ENSMUSG00000021982	uc011zmv.1
ENSMUSG00000032530	uc009sdi.1
ENSMUSG00000021982	uc011zmx.1
ENSMUSG00000006021	
ENSMUSG00000021982	uc007ueo.2
ENSMUSG00000060739	uc007rns.2
ENSMUSG00000032530	
ENSMUSG00000021982	uc007uep.2
ENSMUSG00000033006	uc007wsu.2
ENSMUSG00000097206	
ENSMUSG00000078800	uc009ffx.1
ENSMUSG00000025889	uc009cdo.1
ENSMUSG00000014776	uc009ncd.1
ENSMUSG00000083693	
ENSMUSG00000038541	uc008dnt.1
ENSMUSG00000025889	uc009cdn.2
ENSMUSG00000097138	
ENSMUSG00000021061	uc007nyo.1
ENSMUSG00000006021	uc009fgy.2
ENSMUSG00000021061	
ENSMUSG00000006021	
ENSMUSG00000021061	uc007nyp.1
ENSMUSG00000006021	
ENSMUSG00000006021	
ENSMUSG00000070697	uc008xzv.1
ENSMUSG00000006021	
ENSMUSG00000006021	
ENSMUSG00000006021	
ENSMUSG00000059040	uc008ewh.1
ENSMUSG00000004843	uc007zqj.1
ENSMUSG00000097434	uc009btx.1
ENSMUSG00000097434	
ENSMUSG00000024942	uc008ggk.2
ENSMUSG00000024942	uc012bhi.1
ENSMUSG00000104063	uc008era.1
ENSMUSG00000032977	uc007fvt.2
ENSMUSG00000070420	uc009amt.1
ENSMUSG00000031505	uc009kvf.2
ENSMUSG00000023350	uc008bxz.2
ENSMUSG00000056696	uc009fbs.1
ENSMUSG00000097716	
ENSMUSG00000031505	uc009kvf.2
ENSMUSG00000038658	uc008hds.1
ENSMUSG00000031505	uc009kvg.2
ENSMUSG00000038658	uc008hdq.1
ENSMUSG00000022761	uc007yla.1
ENSMUSG00000031505	uc009kvf.2
ENSMUSG00000044071	uc007hgu.2
ENSMUSG00000038658	
ENSMUSG00000095614	
ENSMUSG00000031505	
ENSMUSG00000020949	uc007nrb.1
ENSMUSG00000038658	
ENSMUSG00000031505	
ENSMUSG00000038658	uc012bkj.1
ENSMUSG00000097598	
ENSMUSG00000031505	
ENSMUSG00000038658	uc008hds.1
ENSMUSG00000038658	
ENSMUSG00000046716	uc009fde.2
ENSMUSG00000053158	uc009iat.1
ENSMUSG00000094362	uc029wrq.2
ENSMUSG00000020542	uc007jkz.2
ENSMUSG00000086918	uc029xez.1
ENSMUSG00000101115	
ENSMUSG00000020542	uc007jky.2
ENSMUSG00000020542	
ENSMUSG00000020542	
ENSMUSG00000020542	
ENSMUSG00000022761	
ENSMUSG00000020542	uc007jky.2
ENSMUSG00000022761	uc007ylb.1
ENSMUSG00000097924	uc009cds.1
ENSMUSG00000022761	
ENSMUSG00000097924	uc009cdt.1
ENSMUSG00000022761	
ENSMUSG00000022761	
ENSMUSG00000063687	uc008epq.1
ENSMUSG00000022761	
ENSMUSG00000022761	
ENSMUSG00000022761	
ENSMUSG00000047631	uc007hlz.1
ENSMUSG00000103728	
ENSMUSG00000022761	
ENSMUSG00000022761	
ENSMUSG00000099496	
ENSMUSG00000022761	uc007yla.1
ENSMUSG00000099496	
ENSMUSG00000097603	uc009cfg.1
ENSMUSG00000070003	uc009max.2
ENSMUSG00000031578	uc009lji.1
ENSMUSG00000097133	
ENSMUSG00000045136	uc007qbd.1
ENSMUSG00000047716	uc007tla.1
ENSMUSG00000073119	uc008wte.1
ENSMUSG00000030554	uc009hiw.1
ENSMUSG00000030554	uc009hiv.1
ENSMUSG00000097569	
ENSMUSG00000040583	uc009fug.1
ENSMUSG00000071749	uc011ztd.1
ENSMUSG00000101446	
ENSMUSG00000014602	uc007cdf.2
ENSMUSG00000030873	uc009jny.2
ENSMUSG00000030873	uc009jnx.2
ENSMUSG00000021048	uc007nxz.2
ENSMUSG00000014602	uc007cdh.2
ENSMUSG00000021175	
ENSMUSG00000014602	uc007cde.2
ENSMUSG00000014602	uc007cdg.2
ENSMUSG00000073995	
ENSMUSG00000014602	uc007cde.2
ENSMUSG00000090935	uc007och.2
ENSMUSG00000097048	uc009csd.1
ENSMUSG00000097048	uc009cse.1
ENSMUSG00000004360	uc011xcd.1
ENSMUSG00000047884	uc009gnr.2
ENSMUSG00000014602	
ENSMUSG00000090935	uc007och.2
ENSMUSG00000021175	uc007pid.1
ENSMUSG00000090935	
ENSMUSG00000014602	
ENSMUSG00000090935	uc007ocj.2
ENSMUSG00000045062	uc008eps.1
ENSMUSG00000021175	uc007pid.1
ENSMUSG00000090935	uc007ocj.2
ENSMUSG00000021175	uc007pid.1
ENSMUSG00000014602	
ENSMUSG00000014602	
ENSMUSG00000075162	
ENSMUSG00000014602	
ENSMUSG00000055782	uc007xhx.1
ENSMUSG00000097763	
ENSMUSG00000014602	
ENSMUSG00000025515	uc029wpp.2
ENSMUSG00000102711	
ENSMUSG00000025515	uc029wpr.2
ENSMUSG00000025515	
ENSMUSG00000039148	uc008gcu.1
ENSMUSG00000073997	uc009ima.1
ENSMUSG00000025515	
ENSMUSG00000046093	uc008uox.1
ENSMUSG00000025515	
ENSMUSG00000046093	uc008uox.1
ENSMUSG00000025515	
ENSMUSG00000046093	
ENSMUSG00000025515	
ENSMUSG00000046093	
ENSMUSG00000097730	uc009cvm.1
ENSMUSG00000025515	
ENSMUSG00000046093	uc008uox.1
ENSMUSG00000097730	uc009cvn.1
ENSMUSG00000027746	uc008pfa.2
ENSMUSG00000027746	
ENSMUSG00000027746	uc008pfa.2
ENSMUSG00000097816	
ENSMUSG00000027746	uc008pfa.2
ENSMUSG00000027746	
ENSMUSG00000009585	
ENSMUSG00000059495	uc009pba.1
ENSMUSG00000037773	
ENSMUSG00000101338	
ENSMUSG00000097693	uc029vxr.1
ENSMUSG00000059495	uc009pba.1
ENSMUSG00000059495	uc009pbb.1
ENSMUSG00000009585	uc007wuu.2
ENSMUSG00000052812	uc033gcm.1
ENSMUSG00000009585	
ENSMUSG00000025195	uc033hkq.1
ENSMUSG00000039699	
ENSMUSG00000039699	uc008ghq.1
ENSMUSG00000039699	
ENSMUSG00000039699	
ENSMUSG00000039699	
ENSMUSG00000073631	
ENSMUSG00000039699	
ENSMUSG00000037773	uc008miv.2
ENSMUSG00000018677	uc007lrt.3
ENSMUSG00000024066	uc008dno.2
ENSMUSG00000037773	
ENSMUSG00000037773	
ENSMUSG00000037773	uc008miz.2
ENSMUSG00000095646	
ENSMUSG00000024143	uc008dum.1
ENSMUSG00000037773	
ENSMUSG00000099906	
ENSMUSG00000037773	
ENSMUSG00000024143	uc008dum.1
ENSMUSG00000021311	uc007plh.2
ENSMUSG00000038975	uc012czt.1
ENSMUSG00000038975	uc008rug.2
ENSMUSG00000097462	uc009czg.2
ENSMUSG00000097462	uc012epg.1
ENSMUSG00000097462	uc012epf.1
ENSMUSG00000051705	uc009pyp.2
ENSMUSG00000051705	uc009pyn.2
ENSMUSG00000051705	uc009pym.2
ENSMUSG00000097548	
ENSMUSG00000098029	
ENSMUSG00000032056	uc009plf.1
ENSMUSG00000095108	
ENSMUSG00000097834	
ENSMUSG00000018677	uc007lrt.3
ENSMUSG00000059639	uc009dpx.2
ENSMUSG00000018677	
ENSMUSG00000100844	uc029rsk.1
ENSMUSG00000025355	uc007hoh.2
ENSMUSG00000097579	
ENSMUSG00000024976	uc012bnk.1
ENSMUSG00000024976	uc008hxg.2
ENSMUSG00000093722	
ENSMUSG00000066027	uc011yps.1
ENSMUSG00000097671	
ENSMUSG00000018677	
ENSMUSG00000063582	uc009ixb.1
ENSMUSG00000018677	uc007lrt.3
ENSMUSG00000018677	
ENSMUSG00000000168	uc009pka.2
ENSMUSG00000018677	uc007lrt.3
ENSMUSG00000037071	uc008hpr.2
ENSMUSG00000018677	uc007lrt.3
ENSMUSG00000000168	
ENSMUSG00000018677	
ENSMUSG00000000168	
ENSMUSG00000018677	uc007lrt.3
ENSMUSG00000018677	uc007lrt.3
ENSMUSG00000097486	uc009dil.1
ENSMUSG00000000168	
ENSMUSG00000018677	uc007lrt.3
ENSMUSG00000000168	
ENSMUSG00000000168	
ENSMUSG00000018677	uc007lrt.3
ENSMUSG00000018677	
ENSMUSG00000018677	
ENSMUSG00000023980	uc008cvh.1
